0,3/31/2017,7:29:9,19.9, 76.7,559
0,3/31/2017,7:30:9,19.9, 77.0,548
0,3/31/2017,7:31:10,19.8, 77.1,557
0,3/31/2017,7:32:10,19.8, 77.3,550
0,3/31/2017,7:33:10,19.8, 77.2,568
0,3/31/2017,7:34:10,19.8, 77.3,563
0,3/31/2017,7:35:10,19.8, 77.3,555
0,3/31/2017,7:36:10,19.7, 77.4,565
0,3/31/2017,7:37:10,19.7, 77.5,551
0,3/31/2017,7:38:10,19.7, 77.5,554
0,3/31/2017,7:39:10,19.7, 77.4,561
0,3/31/2017,7:40:10,19.6, 77.6,543
1,3/31/2017,7:40:17,
0,3/31/2017,7:41:10,19.6, 77.7,549
2,3/31/2017,7:41:17,163.2
0,3/31/2017,7:42:10,19.6, 77.7,552
0,3/31/2017,7:43:10,19.6, 77.8,555
0,3/31/2017,7:44:10,19.6, 78.0,549
0,3/31/2017,7:45:10,19.5, 77.9,556
0,3/31/2017,7:46:10,19.5, 77.9,561
0,3/31/2017,7:47:10,19.5, 78.0,548
0,3/31/2017,7:48:10,19.5, 78.1,551
0,3/31/2017,7:49:10,19.5, 78.1,550
0,3/31/2017,7:50:10,19.5, 78.3,551
0,3/31/2017,7:51:10,19.4, 78.3,553
0,3/31/2017,7:52:10,19.4, 78.4,549
0,3/31/2017,7:53:10,19.4, 78.4,554
0,3/31/2017,7:54:10,19.4, 78.2,544
0,3/31/2017,7:55:10,19.4, 78.1,544
0,3/31/2017,7:56:11,19.4, 78.1,541
0,3/31/2017,7:57:11,19.4, 78.1,533
0,3/31/2017,7:58:11,19.4, 78.0,538
0,3/31/2017,7:59:11,19.5, 78.0,534
3,3/31/2017,8:0:0,
0,3/31/2017,8:0:11,19.5, 78.0,536
5,3/31/2017,8:0:11,
6,3/31/2017,8:0:19,
0,3/31/2017,8:1:11,19.5, 78.1,802
5,3/31/2017,8:1:11,
6,3/31/2017,8:1:16,
0,3/31/2017,8:2:11,19.6, 78.4,940
5,3/31/2017,8:2:11,
6,3/31/2017,8:2:16,
0,3/31/2017,8:3:11,19.6, 78.9,1046
5,3/31/2017,8:3:11,
6,3/31/2017,8:3:16,
0,3/31/2017,8:4:11,19.7, 79.3,1147
5,3/31/2017,8:4:11,
6,3/31/2017,8:4:16,
0,3/31/2017,8:5:11,19.8, 79.7,1236
0,3/31/2017,8:6:11,19.9, 79.9,1059
5,3/31/2017,8:6:11,
6,3/31/2017,8:6:16,
0,3/31/2017,8:7:11,20.0, 80.0,1167
5,3/31/2017,8:7:11,
6,3/31/2017,8:7:16,
0,3/31/2017,8:8:11,20.1, 80.2,1245
0,3/31/2017,8:9:11,20.2, 80.2,1076
5,3/31/2017,8:9:11,
6,3/31/2017,8:9:16,
0,3/31/2017,8:10:11,20.3, 80.2,1178
5,3/31/2017,8:10:11,
6,3/31/2017,8:10:16,
1,3/31/2017,8:10:17,
0,3/31/2017,8:11:11,20.4, 80.3,1246
2,3/31/2017,8:11:17,166.1
0,3/31/2017,8:12:11,20.4, 80.3,1082
5,3/31/2017,8:12:11,
6,3/31/2017,8:12:16,
0,3/31/2017,8:13:11,20.5, 80.2,1196
5,3/31/2017,8:13:11,
6,3/31/2017,8:13:16,
0,3/31/2017,8:14:11,20.6, 80.2,1262
0,3/31/2017,8:15:11,20.7, 80.1,1113
5,3/31/2017,8:15:11,
6,3/31/2017,8:15:16,
0,3/31/2017,8:16:12,20.8, 80.3,1194
5,3/31/2017,8:16:12,
6,3/31/2017,8:16:17,
0,3/31/2017,8:17:12,20.8, 80.1,1250
0,3/31/2017,8:18:12,20.9, 80.0,1085
5,3/31/2017,8:18:12,
6,3/31/2017,8:18:17,
0,3/31/2017,8:19:12,21.0, 79.7,1158
5,3/31/2017,8:19:12,
6,3/31/2017,8:19:17,
0,3/31/2017,8:20:12,21.1, 79.6,1236
0,3/31/2017,8:21:12,21.1, 79.5,1061
5,3/31/2017,8:21:12,
6,3/31/2017,8:21:17,
0,3/31/2017,8:22:12,21.2, 79.4,1166
5,3/31/2017,8:22:12,
6,3/31/2017,8:22:17,
0,3/31/2017,8:23:12,21.3, 79.8,1238
0,3/31/2017,8:24:12,21.4, 79.7,1090
5,3/31/2017,8:24:12,
6,3/31/2017,8:24:17,
0,3/31/2017,8:25:12,21.5, 79.7,1195
5,3/31/2017,8:25:12,
6,3/31/2017,8:25:17,
0,3/31/2017,8:26:12,21.5, 79.7,1277
0,3/31/2017,8:27:12,21.6, 80.0,1160
5,3/31/2017,8:27:12,
6,3/31/2017,8:27:17,
0,3/31/2017,8:28:12,21.6, 80.2,1257
0,3/31/2017,8:29:12,21.7, 80.5,1117
5,3/31/2017,8:29:12,
6,3/31/2017,8:29:17,
0,3/31/2017,8:30:12,21.7, 80.4,1239
0,3/31/2017,8:31:12,21.8, 80.4,1118
5,3/31/2017,8:31:12,
6,3/31/2017,8:31:17,
0,3/31/2017,8:32:12,21.8, 80.5,1241
0,3/31/2017,8:33:12,21.8, 80.7,1103
5,3/31/2017,8:33:12,
6,3/31/2017,8:33:17,
0,3/31/2017,8:34:12,21.9, 80.7,1218
0,3/31/2017,8:35:12,21.9, 80.7,1076
5,3/31/2017,8:35:12,
6,3/31/2017,8:35:17,
0,3/31/2017,8:36:13,21.9, 80.7,1191
5,3/31/2017,8:36:13,
6,3/31/2017,8:36:18,
0,3/31/2017,8:37:13,21.9, 80.6,1255
0,3/31/2017,8:38:13,21.9, 80.3,1096
5,3/31/2017,8:38:13,
6,3/31/2017,8:38:18,
0,3/31/2017,8:39:13,22.0, 80.1,1180
5,3/31/2017,8:39:13,
6,3/31/2017,8:39:18,
0,3/31/2017,8:40:13,22.0, 79.9,1254
1,3/31/2017,8:40:17,
0,3/31/2017,8:41:13,22.1, 79.9,-1
2,3/31/2017,8:41:17,166.8
0,3/31/2017,8:42:13,22.1, 79.8,972
5,3/31/2017,8:42:13,
6,3/31/2017,8:42:18,
0,3/31/2017,8:43:13,22.1, 79.7,1092
5,3/31/2017,8:43:13,
6,3/31/2017,8:43:18,
0,3/31/2017,8:44:13,22.2, 79.9,1197
5,3/31/2017,8:44:13,
6,3/31/2017,8:44:18,
0,3/31/2017,8:45:13,22.2, 80.2,1283
0,3/31/2017,8:46:13,22.2, 80.5,1111
5,3/31/2017,8:46:13,
6,3/31/2017,8:46:18,
0,3/31/2017,8:47:13,22.2, 80.5,1209
0,3/31/2017,8:48:13,22.3, 80.6,1092
5,3/31/2017,8:48:13,
6,3/31/2017,8:48:18,
0,3/31/2017,8:49:13,22.3, 80.6,1189
5,3/31/2017,8:49:13,
6,3/31/2017,8:49:18,
0,3/31/2017,8:50:13,22.3, 80.8,1280
0,3/31/2017,8:51:13,22.3, 80.8,1124
5,3/31/2017,8:51:13,
6,3/31/2017,8:51:18,
0,3/31/2017,8:52:13,22.4, 80.9,1223
0,3/31/2017,8:53:13,22.3, 81.0,1103
5,3/31/2017,8:53:13,
6,3/31/2017,8:53:18,
0,3/31/2017,8:54:13,22.4, 81.2,1204
0,3/31/2017,8:55:13,22.4, 81.2,1076
5,3/31/2017,8:55:13,
6,3/31/2017,8:55:18,
0,3/31/2017,8:56:13,22.4, 81.3,1209
0,3/31/2017,8:57:13,22.4, 81.3,1058
5,3/31/2017,8:57:13,
6,3/31/2017,8:57:18,
0,3/31/2017,8:58:13,22.4, 81.2,1193
5,3/31/2017,8:58:13,
6,3/31/2017,8:58:18,
0,3/31/2017,8:59:13,22.4, 81.2,1283
0,3/31/2017,9:0:13,22.4, 81.4,1142
5,3/31/2017,9:0:13,
6,3/31/2017,9:0:18,
0,3/31/2017,9:1:14,22.4, 81.6,1254
0,3/31/2017,9:2:14,22.4, 81.6,1109
5,3/31/2017,9:2:14,
6,3/31/2017,9:2:19,
0,3/31/2017,9:3:14,22.4, 81.7,1248
0,3/31/2017,9:4:14,22.4, 81.8,1106
5,3/31/2017,9:4:14,
6,3/31/2017,9:4:19,
0,3/31/2017,9:5:14,22.4, 82.0,1235
0,3/31/2017,9:6:14,22.4, 82.1,1105
5,3/31/2017,9:6:14,
6,3/31/2017,9:6:19,
0,3/31/2017,9:7:14,22.4, 82.3,1231
0,3/31/2017,9:8:14,22.4, 82.5,1090
5,3/31/2017,9:8:14,
6,3/31/2017,9:8:19,
0,3/31/2017,9:9:14,22.4, 82.3,1231
0,3/31/2017,9:10:14,22.4, 82.7,1097
5,3/31/2017,9:10:14,
1,3/31/2017,9:10:17,
6,3/31/2017,9:10:19,
0,3/31/2017,9:11:14,22.5, 82.7,1215
